"SAMPLEID"	"StudyID"	"Run"	"SRA_Study"	"BioProject"	"BioSample"	"Sample_Name"	"Sample_Name_2"	"Region"	"Collection_Date"	"Time"	"Depth"	"Station"	"geo_loc_name"	"Lat_Lon"	"Latitude"	"Longitude"	"LibraryName"	"LibrarySelection"	"LibrarySource"	"Size_fraction"	"Sample_Type"	"Lat"	"Lon"	"DateTimeUTC"	"FIXME.Depth"
"SRR5915698"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483163"	"102.100.100/34152"	NA	NA	"2016-3-4"	NA	"10"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-03-04T01:00:00"	FALSE
"SRR5915699"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483163"	"102.100.100/34152"	NA	NA	"2016-3-4"	NA	"10"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-03-04T01:00:00"	FALSE
"SRR5915700"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483162"	"102.100.100/34151"	NA	NA	"2016-3-4"	NA	"0"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-03-04T01:00:00"	FALSE
"SRR5915701"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483162"	"102.100.100/34151"	NA	NA	"2016-3-4"	NA	"0"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-03-04T01:00:00"	FALSE
"SRR5915702"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483162"	"102.100.100/34151"	NA	NA	"2016-3-4"	NA	"0"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-03-04T01:00:00"	FALSE
"SRR5915703"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483162"	"102.100.100/34151"	NA	NA	"2016-3-4"	NA	"0"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-03-04T01:00:00"	FALSE
"SRR5915704"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483164"	"102.100.100/34153"	NA	NA	"2016-3-4"	NA	"20"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-03-04T01:00:00"	FALSE
"SRR5915705"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483164"	"102.100.100/34153"	NA	NA	"2016-3-4"	NA	"20"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-03-04T01:00:00"	FALSE
"SRR5915706"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483271"	"102.100.100/34260"	NA	NA	"2015-12-16"	NA	"40"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2015-12-16T02:00:00"	FALSE
"SRR5915707"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483271"	"102.100.100/34260"	NA	NA	"2015-12-16"	NA	"40"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2015-12-16T02:00:00"	FALSE
"SRR5915708"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483270"	"102.100.100/34259"	NA	NA	"2015-12-16"	NA	"30"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2015-12-16T02:00:00"	FALSE
"SRR5915709"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483270"	"102.100.100/34259"	NA	NA	"2015-12-16"	NA	"30"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2015-12-16T02:00:00"	FALSE
"SRR5915710"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483272"	"102.100.100/34261"	NA	NA	"2015-12-16"	NA	"50"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2015-12-16T02:00:00"	FALSE
"SRR5915711"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483272"	"102.100.100/34261"	NA	NA	"2015-12-16"	NA	"50"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2015-12-16T02:00:00"	FALSE
"SRR5915712"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483271"	"102.100.100/34260"	NA	NA	"2015-12-16"	NA	"40"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2015-12-16T02:00:00"	FALSE
"SRR5915713"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483272"	"102.100.100/34261"	NA	NA	"2015-12-16"	NA	"50"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2015-12-16T02:00:00"	FALSE
"SRR5915714"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483238"	"102.100.100/34227"	NA	NA	"2016-2-14"	NA	"50"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915715"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483238"	"102.100.100/34227"	NA	NA	"2016-2-14"	NA	"50"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915716"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483238"	"102.100.100/34227"	NA	NA	"2016-2-14"	NA	"50"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915717"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483237"	"102.100.100/34226"	NA	NA	"2016-2-14"	NA	"20"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915718"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483237"	"102.100.100/34226"	NA	NA	"2016-2-14"	NA	"20"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915719"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483237"	"102.100.100/34226"	NA	NA	"2016-2-14"	NA	"20"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915720"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483236"	"102.100.100/34225"	NA	NA	"2016-2-14"	NA	"10"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915721"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483236"	"102.100.100/34225"	NA	NA	"2016-2-14"	NA	"10"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915722"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483236"	"102.100.100/34225"	NA	NA	"2016-2-14"	NA	"10"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915723"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483235"	"102.100.100/34224"	NA	NA	"2016-2-14"	NA	"0"	NA	"Australia:Kangaroo Island NRS"	"35.832200 S 136.447300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-35.8322	136.4473	"2016-02-14T01:30:00"	FALSE
"SRR5915724"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483154"	"102.100.100/34143"	NA	NA	"2015-12-17"	NA	"75"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915725"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483216"	"102.100.100/34205"	NA	NA	"2016-1-22"	NA	"20"	NA	"Australia:Yongala NRS"	"19.308500 S 147.618400 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.3085	147.6184	"2016-01-22T02:00:00"	FALSE
"SRR5915726"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483177"	"102.100.100/34166"	NA	NA	"2016-4-13"	NA	"30"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-04-13T04:00:00"	FALSE
"SRR5915727"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483177"	"102.100.100/34166"	NA	NA	"2016-4-13"	NA	"30"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-04-13T04:00:00"	FALSE
"SRR5915728"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483284"	"102.100.100/34273"	NA	NA	"2016-5-31"	NA	"85"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-05-31T02:00:00"	FALSE
"SRR5915729"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483285"	"102.100.100/34274"	NA	NA	"2016-1-20"	NA	"0"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-01-20T02:00:00"	FALSE
"SRR5915730"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483284"	"102.100.100/34273"	NA	NA	"2016-5-31"	NA	"85"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-05-31T02:00:00"	FALSE
"SRR5915731"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483284"	"102.100.100/34273"	NA	NA	"2016-5-31"	NA	"85"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-05-31T02:00:00"	FALSE
"SRR5915732"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483283"	"102.100.100/34272"	NA	NA	"2016-5-31"	NA	"75"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-05-31T02:00:00"	FALSE
"SRR5915733"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483284"	"102.100.100/34273"	NA	NA	"2016-5-31"	NA	"85"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-05-31T02:00:00"	FALSE
"SRR5915734"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483283"	"102.100.100/34272"	NA	NA	"2016-5-31"	NA	"75"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-05-31T02:00:00"	FALSE
"SRR5915735"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483283"	"102.100.100/34272"	NA	NA	"2016-5-31"	NA	"75"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-05-31T02:00:00"	FALSE
"SRR5915736"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483282"	"102.100.100/34271"	NA	NA	"2016-5-31"	NA	"50"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-05-31T02:00:00"	FALSE
"SRR5915737"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483282"	"102.100.100/34271"	NA	NA	"2016-5-31"	NA	"50"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2016-05-31T02:00:00"	FALSE
"SRR5915738"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483186"	"102.100.100/34175"	NA	NA	"2016-3-24"	NA	"0"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915739"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483186"	"102.100.100/34175"	NA	NA	"2016-3-24"	NA	"0"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915740"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483186"	"102.100.100/34175"	NA	NA	"2016-3-24"	NA	"0"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915741"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483186"	"102.100.100/34175"	NA	NA	"2016-3-24"	NA	"0"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915742"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483187"	"102.100.100/34176"	NA	NA	"2016-3-24"	NA	"10"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915743"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483187"	"102.100.100/34176"	NA	NA	"2016-3-24"	NA	"10"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915744"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483187"	"102.100.100/34176"	NA	NA	"2016-3-24"	NA	"10"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915745"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483188"	"102.100.100/34177"	NA	NA	"2016-3-24"	NA	"20"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915746"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483188"	"102.100.100/34177"	NA	NA	"2016-3-24"	NA	"20"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915747"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483188"	"102.100.100/34177"	NA	NA	"2016-3-24"	NA	"20"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-03-24T04:00:00"	FALSE
"SRR5915748"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483216"	"102.100.100/34205"	NA	NA	"2016-1-22"	NA	"20"	NA	"Australia:Yongala NRS"	"19.308500 S 147.618400 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.3085	147.6184	"2016-01-22T02:00:00"	FALSE
"SRR5915749"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483215"	"102.100.100/34204"	NA	NA	"2016-1-22"	NA	"10"	NA	"Australia:Yongala NRS"	"19.308500 S 147.618400 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.3085	147.6184	"2016-01-22T02:00:00"	FALSE
"SRR5915750"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483217"	"102.100.100/34206"	NA	NA	"2016-1-22"	NA	"26"	NA	"Australia:Yongala NRS"	"19.308500 S 147.618400 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.3085	147.6184	"2016-01-22T02:00:00"	FALSE
"SRR5915751"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483217"	"102.100.100/34206"	NA	NA	"2016-1-22"	NA	"26"	NA	"Australia:Yongala NRS"	"19.308500 S 147.618400 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.3085	147.6184	"2016-01-22T02:00:00"	FALSE
"SRR5915752"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483217"	"102.100.100/34206"	NA	NA	"2016-1-22"	NA	"26"	NA	"Australia:Yongala NRS"	"19.308500 S 147.618400 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.3085	147.6184	"2016-01-22T02:00:00"	FALSE
"SRR5915753"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483217"	"102.100.100/34206"	NA	NA	"2016-1-22"	NA	"26"	NA	"Australia:Yongala NRS"	"19.308500 S 147.618400 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.3085	147.6184	"2016-01-22T02:00:00"	FALSE
"SRR5915754"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483152"	"102.100.100/34141"	NA	NA	"2015-12-17"	NA	"20"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915755"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483152"	"102.100.100/34141"	NA	NA	"2015-12-17"	NA	"20"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915756"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483150"	"102.100.100/34139"	NA	NA	"2015-12-17"	NA	"0"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915757"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483150"	"102.100.100/34139"	NA	NA	"2015-12-17"	NA	"0"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915758"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483150"	"102.100.100/34139"	NA	NA	"2015-12-17"	NA	"0"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915759"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483150"	"102.100.100/34139"	NA	NA	"2015-12-17"	NA	"0"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915760"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483179"	"102.100.100/34168"	NA	NA	"2016-4-13"	NA	"46"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-04-13T04:00:00"	FALSE
"SRR5915761"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483152"	"102.100.100/34141"	NA	NA	"2015-12-17"	NA	"20"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915762"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483151"	"102.100.100/34140"	NA	NA	"2015-12-17"	NA	"10"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915763"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483151"	"102.100.100/34140"	NA	NA	"2015-12-17"	NA	"10"	NA	"Australia:Maria Island NRS"	"42.596700 S 148.233300 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.5967	148.2333	"2015-12-17T01:00:00"	FALSE
"SRR5915764"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483179"	"102.100.100/34168"	NA	NA	"2016-4-13"	NA	"46"	NA	"Australia:Rottnest Island NRS"	"32.000000 S 115.416700 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-32	115.4167	"2016-04-13T04:00:00"	FALSE
"SRR5915765"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483262"	"102.100.100/34251"	NA	NA	"2016-5-7"	NA	"10"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-05-07T02:00:00"	FALSE
"SRR5915766"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483262"	"102.100.100/34251"	NA	NA	"2016-5-7"	NA	"10"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-05-07T02:00:00"	FALSE
"SRR5915767"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483263"	"102.100.100/34252"	NA	NA	"2016-5-7"	NA	"20"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-05-07T02:00:00"	FALSE
"SRR5915768"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483263"	"102.100.100/34252"	NA	NA	"2016-5-7"	NA	"20"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-05-07T02:00:00"	FALSE
"SRR5915769"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483261"	"102.100.100/34250"	NA	NA	"2016-5-7"	NA	"0"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-05-07T02:00:00"	FALSE
"SRR5915770"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483261"	"102.100.100/34250"	NA	NA	"2016-5-7"	NA	"0"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-05-07T02:00:00"	FALSE
"SRR5915771"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483262"	"102.100.100/34251"	NA	NA	"2016-5-7"	NA	"10"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-05-07T02:00:00"	FALSE
"SRR5915772"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483261"	"102.100.100/34250"	NA	NA	"2016-5-7"	NA	"0"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-05-07T02:00:00"	FALSE
"SRR5915773"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN07483264"	"102.100.100/34253"	NA	NA	"2016-5-7"	NA	"30"	NA	"Australia:North Stradbroke Island NRS"	"27.345000 S 153.562000 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-27.345	153.562	"2016-05-07T02:00:00"	FALSE
